test_y,predicted_values
31493.062,31507.76
30617.64,29977.443
28712.113,28662.271
27006.127,26411.098
24824.19,24800.201
21760.562,22701.367
20339.578,20134.402
19547.254,19053.145
18423.732,18377.77
18306.938,17802.477
17855.316,17736.936
17943.873,17753.547
19284.895,18654.973
20662.746,20038.355
20603.346,21339.791
22836.797,22095.871
26306.62,24970.848
29172.605,28614.451
30412.395,31254.102
31916.197,32023.203
34153.555,33162.723
33350.188,34688.29
32546.82,33425.113
31743.451,32225.098
30940.082,30938.205
30136.713,29628.691
29333.344,28380.78
27399.19,27152.584
25481.479,25258.457
23444.613,23377.217
22159.262,21720.59
21297.113,20942.01
20317.781,20321.71
19502.148,19988.799
18554.648,18987.203
18564.578,18388.988
19388.697,19059.986
21237.184,20213.703
22116.83,21635.408
23593.416,23303.84
26402.781,25714.396
29562.57,28491.846
32143.592,31165.387
33453.805,33325.832
34839.684,34407.574
34003.105,35039.35
33166.527,33842.93
32329.95,32654.75
31493.373,31432.74
30656.795,30315.94
28055.705,29053.623
26755.775,26215.531
25519.613,24493.596
23338.908,23108.377
21295.176,21360.727
20547.36,19818.791
19814.578,19095.621
19425.422,18955.127
18522.992,18602.29
18135.527,18076.37
18991.268,18475.508
19465.74,19658.77
19978.38,20000.807
21395.527,21301.615
24400.387,23358.047
27034.19,26432.965
28926.303,28863.432
29939.895,30136.027
30799.12,30655.164
31616.021,30647.596
30865.941,30800.793
30115.863,29861.328
29365.783,28769.697
28615.703,28136.023
26719.12,27062.686
25352.922,24906.55
23512.746,23347.26
21598.416,21378.535
19706.232,19842.592
18818.38,18516.535
18011.408,17831.7
17590.81,17196.955
17160.07,16724.027
17273.908,16698.297
18281.549,17523.604
18222.043,18563.887
17853.309,18707.418
19955.986,19225.873
23270.352,21902.227
26261.76,25259.59
27780.492,28042.734
28604.154,29142.758
29850.668,29517.71
30450.773,29701.406
29638.424,29734.191
28826.074,28840.898
28013.723,27762.047
27201.373,27023.238
25252.535,25742.377
24072.957,23430.945
22896.76,22200.457
21901.727,20731.193
20879.684,19976.033
19716.549,19644.9
19150.773,19153.762
18385.775,18601.973
17170.527,17803.055
17214.084,17010.12
18455.457,17588.8
19289.754,18571.094
19523.908,19480.191
