test_y,predicted_values
26391.373,25670.705
25586.338,24475.6
22777.922,23996.912
21774.648,21756.703
20648.732,20484.84
20139.297,20133.943
20369.93,20482.008
21356.338,21386.24
23359.93,22499.832
23725.986,24391.715
26195.775,25561.562
28667.816,28019.219
31635.951,30465.072
33951.094,33135.562
35844.86,35004.344
37594.65,36413.344
38997.887,37640.074
39337.324,38537.832
39350.35,38790.85
37485.914,37897.68
35555.457,35081.742
33035.883,32509.86
31397.078,30170.715
29089.154,28706.28
26799.824,26794.992
24787.254,24667.656
22772.746,22809.277
21538.346,21218.795
20353.908,20335.812
19737.078,19551.834
20005.281,19715.238
21972.184,20575.451
23625.951,22436.229
23311.514,24225.129
24373.451,25219.707
28490.598,26819.95
32611.021,30142.975
34368.484,33601.645
35154.613,35523.69
36464.367,35963.668
37295.246,36525.08
38334.156,36677.28
38159.93,36996.992
38110.492,36258.01
35677.71,35100.49
33321.617,32557.621
31100.035,30425.459
28479.19,28373.568
25797.887,25949.594
23387.5,23369.082
22671.725,21244.875
21313.31,20626.621
20659.613,19859.885
19979.719,19847.662
20045.562,19927.326
21044.12,20418.16
22079.154,21346.594
22703.346,22504.691
24855.598,24423.158
27542.57,27115.293
30168.451,29479.742
32298.627,31678.234
33808.695,33099.17
34799.79,34136.883
35692.36,34781.973
36350.35,35060.45
36230.105,35143.812
35203.027,34495.03
32993.414,32656.48
29868.31,30069.02
27487.816,27266.836
25506.092,24770.701
23675.105,22862.762
21569.014,21389.39
20353.275,19786.754
19790.387,18436.658
19214.648,17997.22
18277.5,18080.357
17816.797,17913.275
18772.254,17984.012
19402.5,18850.535
20744.014,19809.209
22974.965,22071.426
25610.035,24854.986
27436.795,27327.16
28837.008,28550.484
30273.379,29490.379
31280.492,30547.396
31995.457,31306.41
31261.453,31699.035
30527.447,30688.121
29793.441,29292.723
29059.438,27660.16
27082.36,26321.064
24928.17,24597.023
23757.605,22437.28
22057.184,21358.281
20538.346,20131.83
19763.697,19103.762
18635.21,18533.979
17681.902,17538.852
17494.684,17110.443
16842.113,17432.21
18179.648,17645.293
18295.0,18921.004
18932.113,19647.361
20503.346,20989.748
23363.486,22826.93
25099.824,25141.885
26974.754,26486.316
27715.281,28042.38
28012.605,28598.344
27431.443,28696.568
26850.281,28079.486
26269.12,27281.588
25687.957,26054.438
23909.438,24660.771
21942.395,22674.41
20664.79,20737.865
19742.078,19222.676
18504.578,18149.633
17424.684,17248.88
16745.635,16447.492
16611.338,16012.592
15577.888,16138.364
15478.697,15849.1
16506.057,16313.531
17407.992,17524.504
18338.416,18261.86
18817.676,19315.898
20989.402,20447.293
23475.74,23009.75
25903.486,25285.871
27863.979,27398.799
27790.387,28786.156
28202.29,28475.203
28654.438,28431.33
28733.168,28613.367
28929.402,28593.668
27913.943,28238.824
25995.035,26512.69
24263.275,24144.555
22281.62,22375.348
20697.57,20820.732
18989.084,19394.281
17829.473,17949.988
17070.598,17119.848
16588.557,16566.584
16083.662,16214.588
15615.704,16240.867
15346.162,16563.896
16066.654,16745.924
17153.309,17065.016
17303.908,18050.055
18915.07,19373.35
22081.268,21449.611
24803.592,24381.412
25575.633,26571.078
27296.76,27096.2
28362.324,28057.72
28970.105,28788.045
29302.781,29312.828
29278.557,29454.549
28409.367,28611.46
26317.5,26931.39
23998.662,24419.807
21977.887,22305.75
20656.725,20354.027
19331.268,19001.102
18257.43,18123.695
17114.824,17282.0
16421.303,16386.787
15760.704,15794.486
15413.415,15640.309
15264.93,15872.322
15974.789,16114.011
17162.43,16720.57
17670.387,17906.441
20261.127,19551.982
23660.492,22367.986
25949.367,25508.172
26949.543,27647.273
28254.93,28466.635
29835.916,29226.062
30579.473,30208.879
31762.29,30756.799
30851.678,31466.646
29941.068,30216.154
29030.457,28340.217
26743.062,26767.863
25127.465,24747.43
23203.697,23361.535
20811.057,21496.064
19679.543,19639.613
18426.057,18802.43
17618.592,17602.432
17177.008,16894.736
16609.086,16916.387
17505.316,17056.143
19028.346,18037.543
19999.86,19577.559
19259.049,20923.89
21947.008,21822.0
24975.352,24615.318
28118.627,27130.967
29869.225,29629.727
31261.725,31360.336
32763.838,32165.26
33104.367,33045.246
34309.754,33256.58
33300.81,33879.793
32291.867,32592.742
31282.922,30536.541
28981.832,28761.586
26646.797,26851.863
24633.592,24908.387
22588.557,22864.465
20623.662,21081.305
19895.703,19740.941
19471.832,19089.502
18344.824,18728.777
18057.64,18228.91
18503.521,18366.34
19645.492,18985.555
21829.154,20170.904
21504.543,22520.465
23067.605,24128.639
25654.824,25994.844
30388.451,27865.064
31674.473,31448.248
33336.83,32893.926
35322.43,33968.0
36104.93,35089.457
35362.562,35386.336
34620.195,34544.69
33877.824,33455.03
33135.457,31998.676
30319.26,30512.045
28018.486,28086.742
25893.416,25977.443
23965.21,24259.611
22822.148,22427.346
21728.062,21529.688
21396.479,20540.871
21337.395,20184.123
21592.5,20288.459
21809.014,21068.832
23187.922,21693.002
24160.916,23000.562
24908.943,24276.377
24623.486,26114.986
26683.451,27191.68
29070.916,28899.354
31625.281,30284.57
32910.035,32622.357
33752.465,33572.855
34534.65,33622.72
34030.984,33940.004
33527.324,33429.78
33023.66,32893.637
32542.395,31864.412
29936.197,30548.742
28435.916,28276.66
26647.922,26707.188
25029.79,24989.344
23386.973,23629.465
22120.422,22521.822
21192.219,21494.613
20942.852,20649.184
20176.762,20450.062
20314.262,20540.514
21817.43,21187.668
22037.64,22457.193
23187.043,23006.496
25400.527,24640.605
27035.492,27470.256
29003.346,29248.916
31614.543,30882.363
33423.906,33085.824
33284.895,34628.832
34077.008,34171.203
33484.473,34204.65
32891.938,33521.676
32299.402,32501.871
30388.027,31057.777
28358.309,28569.389
26843.486,26393.56
25471.338,24676.777
23747.43,23547.371
22235.457,22237.13
21148.31,21052.678
20685.775,20219.623
20662.043,19881.754
20862.36,20049.258
21147.113,20877.824
23549.93,21712.896
25412.57,23424.23
25059.049,25338.135
25962.219,26125.42
28612.148,27471.727
31803.873,29929.19
33708.555,32423.137
34584.117,33906.21
35000.844,34339.535
35515.14,34532.605
35590.316,34649.24
35004.86,34326.117
34035.527,33363.312
31742.605,31628.293
29561.373,28815.305
27059.895,26794.281
24727.29,24773.371
22423.275,22715.828
21706.62,20937.547
20240.986,20472.533
19831.902,19311.695
19233.062,18923.107
18748.557,18798.217
19095.105,18934.133
20920.81,19716.852
22381.303,21026.969
22371.127,22367.564
23726.232,23453.375
26685.633,25311.234
29153.627,28042.879
31238.416,30065.37
32554.543,31429.506
33425.703,32265.678
33971.797,32791.44
33110.3,33059.91
32248.803,32112.266
31387.307,30632.783
30525.81,28985.713
28665.562,27436.033
26845.74,25672.78
24838.557,24112.47
22825.457,22317.95
21962.219,21016.389
21027.535,20542.7
20574.084,19854.293
19606.338,19382.55
19108.098,18928.105
19260.527,19067.266
20390.916,20015.184
22228.592,20961.604
22725.387,22218.504
24907.64,23569.385
27545.14,26004.523
29802.113,28684.72
30999.19,30714.863
31486.092,31425.756
32476.549,31570.879
32919.684,31806.123
33611.516,31869.094
33210.176,32281.148
31343.451,31659.549
28713.521,29380.121
26835.562,26388.424
24809.824,24348.07
23114.543,22603.232
20642.395,21382.092
19239.648,19514.867
18393.697,18241.828
17718.662,17429.469
16871.725,16899.33
16837.57,16513.656
17118.31,16821.846
17839.19,17702.014
19268.135,18656.156
18851.867,19826.115
20613.908,20460.209
23444.084,22313.738
25657.29,24910.512
26973.31,26957.426
27937.184,27997.309
28799.473,28584.713
29292.465,28853.781
29037.125,28644.148
28781.785,28086.434
28526.443,27373.002
26027.64,26403.08
24100.527,23886.654
22134.895,21931.184
20663.1,20203.188
18981.832,18659.203
17808.768,17530.967
17272.992,16713.598
16179.26,16301.146
15046.619,15683.599
14655.282,15130.62
14523.415,15202.376
15751.515,15335.786
17112.324,15984.498
17422.29,17046.873
19647.605,18677.857
22330.846,21343.771
24498.908,24168.68
26685.633,26317.902
27358.768,27929.68
28575.773,28147.04
28991.443,28558.82
29288.238,28537.078
28985.422,28457.1
28682.605,27784.559
26097.078,26439.318
24478.979,23863.629
22922.184,22267.094
21248.662,21097.707
19719.895,19639.096
18509.79,18718.479
17624.79,17673.86
16606.338,16802.014
15674.12,15996.436
15065.881,15701.707
15048.028,15740.842
15450.105,16049.442
16406.479,16582.736
17013.557,17612.156
18069.578,19232.406
20333.803,21169.494
21346.725,23091.447
23561.092,23817.746
25704.79,25136.533
26711.127,26590.418
26297.588,27258.227
25884.049,26625.951
25470.51,25828.943
25056.973,24985.3
24643.434,23752.3
24229.895,23125.312
22548.697,22759.367
21121.408,21714.27
19230.705,20520.193
17918.943,18934.264
17078.38,17763.258
16111.549,16844.752
15373.732,16215.215
14892.43,15900.432
15375.105,15997.693
15653.416,16942.752
16103.24,17492.816
17050.457,17922.734
18673.31,19233.441
22207.781,21208.195
25469.367,24271.883
27358.205,27417.963
28859.084,29250.814
30251.443,30007.977
31699.367,30699.879
30805.326,31647.332
29911.285,30757.055
29017.244,29551.281
28123.205,28176.25
26378.027,27014.105
24992.078,25292.096
23092.219,23868.893
21656.514,22059.97
20511.832,20818.588
19662.465,20118.846
19290.598,19261.496
18697.36,19147.51
18242.113,19038.113
18478.627,19227.123
20267.008,19718.084
22290.387,21167.691
22065.387,23177.018
23745.035,24155.06
27327.078,26272.643
30379.154,29153.688
33011.16,31913.766
34596.55,33977.516
36284.332,35174.43
37504.47,36196.5
36595.73,36551.08
35686.99,35951.83
34778.25,34534.31
33869.508,32975.22
31330.668,31543.959
29466.69,29356.564
27017.852,27467.582
24313.768,25364.6
23490.635,23203.06
22034.402,22631.752
20282.887,21378.523
20210.668,19905.246
19799.332,19989.906
20235.105,20321.545
22372.535,21353.445
24067.078,23201.424
23190.986,24925.385
25242.078,25604.89
28317.219,27774.123
30890.422,30521.25
33344.79,32875.05
34513.31,34891.33
35486.125,35705.664
36857.22,35787.203
36765.035,36191.977
36956.617,36066.3
35117.676,35646.89
32312.465,33182.87
30390.176,30033.469
27364.86,27982.36
25191.69,25455.088
22411.973,23383.227
20999.93,21266.137
19482.219,20043.072
18547.43,18788.305
18515.14,17960.322
18009.895,18239.836
18143.521,18356.664
19289.648,19032.562
20760.986,20127.148
21572.29,21422.55
22961.832,23256.645
26607.29,25189.861
28727.36,28279.355
30610.951,30393.12
32201.443,31962.992
33333.027,32960.977
34119.33,33324.46
33243.906,33631.38
32368.484,32715.96
31493.062,31362.533
30617.64,29671.508
28712.113,28150.076
27006.127,26420.643
24824.19,24797.25
21760.562,22912.184
20339.578,20714.512
19547.254,19473.516
18423.732,18657.303
18306.938,17579.014
17855.316,17872.1
17943.873,18295.5
19284.895,19093.807
20662.746,20448.783
20603.346,21707.043
22836.797,22651.908
26306.62,25027.803
29172.605,28210.375
30412.395,30857.586
31916.197,31825.156
34153.555,32673.79
33350.188,33842.11
32546.82,32892.215
31743.451,31942.91
30940.082,30738.678
30136.713,29278.459
29333.344,27876.705
27399.19,26913.71
25481.479,25350.326
23444.613,23357.525
22159.262,22177.133
21297.113,20923.018
20317.781,19934.486
19502.148,19224.475
18554.648,18914.133
18564.578,18587.668
19388.697,19044.855
21237.184,19930.832
22116.83,21621.434
23593.416,23568.934
26402.781,25779.504
29562.57,28179.16
32143.592,30726.0
33453.805,32803.83
34839.684,33747.977
34003.105,34017.867
33166.527,32847.582
32329.95,31856.73
31493.373,31046.828
30656.795,29716.982
28055.705,28226.736
26755.775,25663.611
25519.613,24169.71
23338.908,22698.621
21295.176,21402.777
20547.36,19515.44
19814.578,18542.854
19425.422,18276.879
18522.992,18293.2
18135.527,18148.043
18991.268,18440.572
19465.74,19476.727
19978.38,19837.371
21395.527,21348.46
24400.387,23626.695
27034.19,26272.936
28926.303,28289.91
29939.895,29587.332
30799.12,30052.445
31616.021,29999.953
30865.941,30223.068
30115.863,29634.625
29365.783,28709.326
28615.703,27561.232
26719.12,26217.094
25352.922,24571.947
23512.746,23108.746
21598.416,21481.223
19706.232,19909.291
18818.38,18535.021
18011.408,17845.543
17590.81,17168.834
17160.07,16758.14
17273.908,16818.555
18281.549,17515.434
18222.043,18639.414
17853.309,18907.186
19955.986,19521.996
23270.352,21840.582
26261.76,24572.63
27780.492,27142.113
28604.154,28639.693
29850.668,29203.137
30450.773,29651.445
29638.424,29569.271
28826.074,28751.238
28013.723,27732.182
27201.373,26589.436
25252.535,25257.723
24072.957,23392.809
22896.76,21990.352
21901.727,20803.979
20879.684,20027.807
19716.549,19518.986
19150.773,18745.357
18385.775,18297.836
17170.527,17734.324
17214.084,17357.016
18455.457,17730.055
19289.754,18517.264
19523.908,19376.75
21226.162,20520.559
23786.021,22664.162
26532.887,24986.611
28272.5,27270.53
29692.29,28748.902
30444.648,29562.244
30552.5,29683.918
30235.633,29309.621
29643.803,28929.098
28338.908,28247.84
26265.67,26535.531
25371.514,24007.277
24396.725,22814.76
22038.908,22067.723
20428.803,20238.309
19536.021,18651.936
18403.486,17953.607
18371.232,17185.281
17306.832,17147.395
17040.81,16560.873
17175.668,16804.908
18052.395,17380.021
19533.592,18060.928
19256.127,19415.465
20757.36,20457.953
23937.676,22564.225
25543.697,25406.352
26801.938,26940.21
27654.295,27939.139
28451.762,28317.111
28467.746,28209.623
28275.934,27841.764
28084.12,27607.715
26995.846,27069.385
24606.973,25612.658
21960.986,23214.566
20253.943,20518.727
19512.957,18653.867
17497.148,17618.006
16612.781,16153.397
16154.613,15600.613
15531.162,15278.108
15188.943,14830.798
14725.599,14770.753
14807.007,15001.92
15643.697,15428.004
16625.176,16074.6875
16937.148,17189.297
18721.479,18790.223
21718.24,20862.998
23548.098,23482.406
24993.062,25213.217
26386.973,26484.465
26858.873,27120.332
27022.324,26925.783
27439.648,26702.98
27240.246,26822.29
25860.21,26179.066
23641.408,24249.783
21958.486,22139.875
20441.762,20554.371
19644.508,19192.723
17847.465,17998.113
17066.092,16810.707
16411.162,16364.156
15419.683,15768.781
15038.979,14919.576
14734.05,14788.786
14756.232,15039.813
15083.592,15495.07
16548.943,15922.904
16531.373,17410.92
17014.227,18677.812
20210.846,19991.68
23307.887,22495.592
25205.527,25139.346
26258.627,26752.562
26962.887,27145.605
26594.895,27123.258
26226.902,26425.135
25858.908,25677.53
25490.916,24762.314
23550.21,23659.334
22460.846,21966.383
21144.297,21038.482
19795.035,19820.111
17956.938,18530.422
16497.113,17247.094
14619.401,16144.701
14337.747,14451.052
14335.774,13946.79
14243.592,14266.648
13865.881,14813.078
14182.5,15034.7705
15779.543,15247.239
16171.689,16735.092
17892.5,18246.41
19937.605,20887.693
23194.613,22951.574
24826.092,25304.58
26064.19,26342.9
27232.852,26878.117
27558.662,27226.703
27557.113,27177.906
27319.084,27145.256
26357.148,26589.438
24123.062,24882.49
21975.81,22764.107
20967.535,20852.65
19625.668,19700.84
17742.465,18316.434
16436.303,16828.377
15885.811,15800.242
15053.486,15167.363
14111.268,14613.267
13503.275,14048.633
13122.5,13870.963
13098.204,13868.159
13662.359,14047.472
14504.472,14768.964
15686.303,16538.924
18030.21,18657.434
20527.148,20716.182
22394.93,22526.5
23068.943,23915.742
23837.781,24161.635
23995.775,24313.205
23700.635,24105.828
23405.492,23586.844
23110.352,22797.309
21176.549,21925.727
19444.86,20083.352
18313.627,18557.02
16804.965,17284.932
16030.422,15600.954
14670.141,14980.848
13631.479,13941.86
13505.563,12973.085
12962.5,12732.886
12181.69,12516.038
11614.824,12249.811
12107.782,12140.075
11946.057,12621.881
11876.62,12838.882
13125.986,13478.409
15136.515,15197.341
17127.324,17201.625
19210.775,18675.78
20183.31,20281.8
20418.697,20813.795
20082.51,20759.598
19746.32,20394.879
19410.133,20004.617
19073.943,19337.135
17286.443,18284.734
15638.908,16553.14
14567.677,14981.353
14142.254,13766.492
12928.732,13094.825
11530.388,12208.398
10979.719,11261.797
11245.845,10701.398
10921.726,10812.103
10617.3955,10882.396
9854.366,11080.076
10686.4795,10624.169
11157.113,10989.866
11514.895,11683.302
13330.74,12751.017
15440.105,15094.804
17793.346,17437.693
19192.852,19671.84
20426.902,20688.28
21302.676,21185.867
22307.5,21426.22
21636.373,22001.842
20965.246,21545.98
20294.12,20536.355
19622.992,18983.992
18388.168,17903.117
16680.316,16943.045
15594.401,15584.029
14152.993,14474.878
12731.092,13253.257
11782.395,12251.981
11350.986,11372.132
10956.831,10846.59
10381.762,10632.28
10158.31,10514.98
10372.817,10762.68
11707.641,10831.3545
12186.866,11960.655
12812.184,13459.972
16206.831,15115.179
17909.12,18213.799
19362.43,20022.28
20619.332,21168.219
21642.219,21811.256
22380.352,22125.389
21724.639,22479.053
21068.926,21856.992
20413.213,20905.408
19757.5,19453.172
18300.74,18375.518
16849.438,16969.828
14588.415,15499.548
13189.366,13345.287
12483.697,11893.362
12262.535,11427.336
11842.253,11357.706
11359.015,11109.124
11082.042,10817.08
11249.647,10849.279
11332.571,11267.134
11412.289,11511.721
11152.923,11779.061
12765.423,12478.087
16529.402,14697.148
19466.832,18132.592
20397.852,21017.803
21447.324,21999.412
22344.402,22436.854
23135.422,22515.707
22872.816,22678.268
22610.21,22444.447
22347.605,21975.168
20332.816,20942.469
18861.127,18871.367
17551.973,17335.467
15882.147,16097.119
14334.508,14532.305
13283.381,13150.208
12296.232,12361.36
11103.592,11592.596
10721.761,10523.005
10362.782,10228.933
10631.655,10167.513
10399.93,10442.247
11219.859,10562.957
11546.901,11558.885
12962.324,13090.275
16412.5,15141.951
19027.008,18274.309
21421.303,20574.795
22483.592,22593.834
23563.521,23301.135
24788.38,23694.916
24312.793,24455.51
23837.207,24203.361
23361.62,23391.975
21069.014,21942.193
19316.092,19748.213
18211.584,18110.438
16611.797,16845.566
14735.88,15332.654
13613.205,13779.004
12670.07,12992.735
11911.127,12098.876
10894.014,11300.924
10646.9375,10534.602
10446.304,10239.615
10534.049,10356.68
11415.739,10851.439
12164.472,12079.32
13068.521,13986.057
15660.176,15933.558
18391.762,18272.14
20464.084,20398.34
22116.268,21881.814
23556.092,22929.105
23043.67,23730.084
22531.246,23019.05
22018.824,22433.877
21506.402,21530.834
20993.979,20238.035
19703.592,19315.207
18191.867,18092.422
17106.162,16581.312
14991.972,15424.782
13747.606,13853.389
12515.739,12816.063
11622.642,11545.949
11135.881,10686.882
10583.346,10500.995
10485.669,10189.328
10840.528,10290.903
11016.057,11095.954
10256.232,11632.778
10962.359,12197.129
13644.965,13858.031
16887.816,16186.672
19062.254,18760.115
21749.895,20608.352
22298.168,22627.594
21885.332,22789.857
21472.492,22184.322
21059.654,21536.936
20646.816,20700.145
20233.979,19782.027
19072.324,18939.125
17794.648,17747.23
16122.746,16227.149
15054.226,14502.031
13477.359,13599.887
12247.606,12321.24
11812.676,11121.394
11615.669,10749.356
11388.169,10792.201
11194.859,10777.556
11300.634,10764.262
11159.19,10994.272
12041.339,11120.838
13436.796,12780.153
15538.486,15084.234
18149.438,17272.031
20321.832,19440.771
21929.473,21154.154
23900.527,22114.418
23370.367,23471.6
22840.205,22962.447
22310.043,22297.959
21779.88,21293.826
21249.719,20091.41
20512.5,19114.113
19384.613,18190.045
18212.816,17108.201
16523.592,16132.082
15145.317,14943.785
13559.965,13829.6875
13056.127,12374.854
12685.106,11758.613
12080.563,11536.457
11943.063,11398.285
12623.697,11354.494
13287.641,12044.433
13505.458,13048.168
14545.388,14194.038
18575.67,16160.578
21103.027,19701.285
23562.078,22140.494
25433.908,24346.783
26558.592,25527.822
27286.973,25923.617
26959.895,26151.148
26632.816,25904.906
26305.74,25180.137
24335.21,24098.236
23226.021,22212.582
21746.762,20801.88
19287.605,19070.963
17022.148,16826.145
15776.515,14624.08
14957.147,13375.237
14351.127,12872.05
13501.162,12445.904
12667.218,12046.812
12599.753,11495.0205
12800.458,11620.977
12729.331,11938.927
12814.542,12320.711
14346.62,13660.86
17703.908,16222.791
21377.781,19326.205
23286.268,22518.059
24801.832,24340.5
25921.408,25125.764
26914.648,25301.975
26139.568,25779.701
25364.49,25125.326
24589.41,24022.357
23814.33,22530.209
21956.338,21444.012
20469.402,19592.293
18998.027,17838.164
17452.254,16517.043
16799.719,15353.913
15881.514,14987.087
15213.874,14220.165
13869.296,13557.312
12787.677,12523.178
12619.684,11818.686
12601.866,11764.542
13328.204,11939.97
12483.451,12960.335
13464.507,13620.349
16139.895,15507.745
18085.527,17962.992
20336.443,19786.559
21562.36,21530.838
22375.562,22121.85
21746.592,22228.533
21117.62,21291.46
20488.648,20677.361
19859.676,19737.41
19230.705,18468.5
17952.324,17585.703
16361.797,16359.168
15514.754,14779.893
14229.577,13639.388
13272.923,12585.739
11635.177,11935.061
10937.817,10374.768
10446.831,9597.484
10100.5625,9414.121
10270.493,9485.511
10419.86,9903.153
10716.761,10122.633
9933.135,10710.621
10053.346,11363.66
13673.486,12467.635
17218.732,15475.851
18695.775,18669.426
19607.29,19904.422
20580.176,20126.057
20005.979,20136.572
19431.781,19424.672
18857.584,18979.58
18283.387,18374.482
17709.191,17481.014
16512.992,16391.469
15282.184,14861.295
14223.24,13475.308
13025.669,12351.768
12275.916,11141.417
11092.746,10757.693
10217.712,10036.912
9728.45,9192.636
9570.6,8990.389
9337.395,9040.362
9178.169,8702.056
9486.443,8488.627
8623.134,9037.211
9356.409,9997.233
11436.373,11702.612
14918.486,13652.103
17411.338,16222.551
17833.803,18224.078
18580.352,18178.363
19088.346,18125.814
18684.46,18232.674
18280.574,18176.168
17876.691,17706.506
16205.669,16793.54
15413.768,14852.31
14519.049,13651.0205
13391.409,12812.218
12401.339,11862.024
11288.24,10861.706
10032.5,9880.054
9641.338,8820.368
8901.338,8562.924
8290.599,8353.408
8249.085,8191.159
8577.642,8069.172
9090.316,8237.653
9329.085,8879.618
10844.507,10368.687
14762.535,13063.342
16274.613,16853.426
17306.973,18488.059
18011.514,19187.559
18851.021,19316.844
19402.746,19282.684
19779.12,19279.453
19672.465,19347.066
18599.824,19316.828
17262.29,18361.645
15989.543,16816.27
15229.261,15225.37
13808.908,13866.01
12765.634,12395.253
10987.184,11325.225
10778.838,10006.556
10742.992,9873.1
10522.958,9961.663
10615.598,9914.566
10158.556,10263.689
10151.092,10391.265
10853.839,10519.605
11011.269,11428.22
12631.831,12685.147
15090.846,14983.2705
17602.781,17384.16
18577.676,19488.129
19487.535,20271.77
20247.852,20590.547
21047.29,20649.16
20693.404,20992.197
20339.52,20641.48
19985.633,20202.188
18804.332,19542.332
17506.797,18028.65
15849.965,16633.701
14998.45,14867.126
14204.93,13909.966
13623.24,13515.506
12782.747,13204.576
12442.781,12556.984
12389.05,12074.834
12065.071,11969.736
11716.726,11798.537
12531.514,11739.293
13536.831,12449.771
13533.099,13674.119
14948.099,14783.542
18252.395,16964.773
20209.543,19866.84
22755.951,21446.21
23681.62,23420.059
24806.867,24044.09
25309.438,24586.855
25312.992,24740.645
25211.443,24402.135
23970.951,23858.297
21899.93,22327.371
20306.443,20367.137
18504.824,18624.715
17349.719,17255.016
16792.816,16195.971
16076.021,15430.249
15282.5,14950.173
14690.846,14738.376
14021.761,14587.195
14010.845,14068.807
14678.134,13910.487
15610.282,14665.304
16413.732,15660.02
16198.908,16737.06
16332.395,17891.23
18773.732,18835.227
21589.824,20711.9
23835.387,22821.08
24315.986,24423.273
25419.473,24718.977
24897.492,25113.379
24375.514,24365.703
23853.535,23614.23
23331.557,22651.223
22809.578,21456.68
21484.824,20669.8
20336.373,19491.877
18841.973,18660.533
17409.402,17550.3
16497.535,16378.525
15759.859,15707.714
15363.24,14934.654
14876.761,14607.083
14119.401,14346.604
14530.246,14106.6045
15810.07,14618.2
17198.873,15550.616
15974.189,16851.684
16618.662,17258.195
19231.338,18488.234
20914.438,20563.809
22999.12,21902.107
23961.443,23254.926
25416.408,23785.488
24913.295,24525.434
24410.184,24010.69
23907.07,23487.459
23403.957,22683.662
22900.846,21696.066
22025.88,20640.467
21088.416,19755.863
19384.262,19026.086
18045.562,17854.336
17557.395,16837.996
16721.691,16710.512
16114.402,16093.289
14534.12,15246.801
14908.65,14126.635
15283.181,14506.887
15657.711,15102.279
16632.43,15619.846
17135.914,16165.619
17557.922,17293.977
18655.74,18656.406
19920.492,19860.334
21223.662,20829.293
21897.078,21512.514
23238.908,21560.86
23061.832,21806.412
22614.014,21478.979
22142.57,20923.562
21480.67,20723.484
19748.31,20008.621
20806.021,18118.615
22004.578,18426.184
21385.422,19414.844
17900.105,19164.188
17561.092,16602.152
17642.113,16133.281
17104.438,16222.954
17351.443,15931.793
17097.852,16375.682
17502.36,17004.215
17770.916,17512.27
18603.451,17584.016
19021.832,18192.246
19138.133,19157.973
20437.184,19927.951
23118.979,21249.496
24792.113,23686.18
26839.86,25307.447
26515.402,26725.525
26190.943,26102.69
25866.486,25345.646
25542.027,24765.123
25217.57,24263.805
23540.88,23706.203
22251.127,22618.65
21859.824,21477.465
20919.93,20626.668
18740.67,19605.688
17211.727,17748.336
15936.69,16597.973
14892.852,15463.598
15531.629,14491.414
16170.405,15040.057
16809.182,15621.929
17447.957,16242.879
18116.832,16974.121
18307.746,17746.1
19966.725,18821.395
19696.268,20812.668
19914.79,20868.445
21738.31,20863.86
23014.754,22249.21
23991.021,23172.98
24404.613,23466.855
24374.473,23395.945
24106.902,23302.057
23069.049,22887.742
21284.402,21947.422
19720.633,20593.412
20287.676,18945.293
19503.838,18562.773
