test_y,predicted_values
1564.7058,1527.1531
1511.7646,1514.2672
1547.0588,1507.0548
1488.2352,1507.624
1491.1765,1478.7058
1414.7058,1475.7568
1502.9412,1423.9655
1520.5881,1501.579
1552.9412,1549.5397
1564.7058,1601.4955
1652.9412,1598.4355
1629.4117,1621.4761
1582.3529,1577.4933
1470.5881,1536.3578
1414.7058,1467.177
1400.0,1443.8984
1379.4117,1420.7709
1464.7058,1425.4506
1573.5294,1518.0945
1632.3529,1593.08
1720.5883,1648.1973
1714.7058,1685.14
1664.7058,1647.3286
1652.9412,1592.5594
1658.8235,1577.9097
1570.5883,1576.5735
1664.7058,1550.384
1467.647,1594.2429
1450.0,1491.4847
1508.8235,1454.5671
1558.8235,1503.0214
1570.5883,1552.378
1617.647,1593.3754
1655.8823,1645.0311
1579.4117,1675.2152
1644.1177,1583.9185
1552.9412,1570.4362
1476.4706,1502.2191
1432.3529,1448.3682
1455.8823,1433.2534
1435.2941,1472.4164
1438.2352,1510.3795
1564.7058,1525.9061
1723.5294,1614.9102
1785.2941,1714.6476
1758.8235,1744.0454
1744.1177,1708.8
1755.8823,1666.3486
1652.9412,1662.9465
1594.1177,1565.798
1614.7058,1549.2472
1523.5294,1543.4055
1508.8235,1506.4752
1488.2352,1487.532
1532.3529,1497.1975
1497.0588,1531.1428
1573.5294,1524.3506
1579.4117,1587.4409
1602.9412,1597.5149
1608.8235,1598.7977
1600.0,1554.7319
1517.647,1529.8932
1450.0,1489.3501
1482.3529,1456.7223
1464.7058,1477.9008
1514.7058,1510.1118
1626.4706,1587.9869
1655.8823,1671.1494
1673.5294,1674.6138
1691.1765,1653.3466
1717.647,1627.3677
1711.7646,1624.2393
1623.5294,1609.9995
1605.8823,1552.9042
1485.2941,1544.187
1420.5883,1436.2556
1441.1764,1393.8289
1400.0,1389.7234
1435.2941,1381.6165
1470.5881,1399.7891
1617.647,1464.2013
1694.1177,1580.9518
1570.5883,1646.7908
1620.5881,1565.4822
1561.7646,1547.4321
1488.2352,1492.3864
1447.0588,1449.7395
1497.0588,1427.3406
1376.4706,1478.0464
1420.5883,1451.0537
1582.3529,1498.4075
1650.0,1598.635
1670.5883,1644.0941
1700.0,1635.9769
1667.647,1625.154
1688.2352,1618.1853
1541.1765,1600.4507
1505.8823,1477.1094
1379.4117,1452.1803
1358.8235,1358.2869
1329.4117,1342.324
1341.1765,1312.31
1355.8823,1321.6643
1338.2352,1377.6628
1394.1177,1389.2739
1550.0,1442.2887
1523.5294,1526.5297
1520.5881,1520.3293
1467.647,1469.8853
1388.2352,1439.3617
1388.2352,1384.4484
1317.647,1385.034
1338.2352,1345.4211
1297.0588,1411.4065
1385.2941,1433.0408
1505.8823,1473.6715
1491.1765,1530.976
1505.8823,1517.7422
1485.2941,1497.6351
1426.4706,1448.4589
1370.5881,1371.6404
1258.8235,1338.084
1241.1765,1248.3682
1252.9412,1223.4358
1214.7058,1223.3889
1247.0588,1218.6174
1270.5881,1249.1506
1282.3529,1299.8542
1279.4116,1350.6035
1338.2352,1365.9996
1373.5294,1374.7689
1408.8235,1376.6749
1361.7646,1372.2219
1305.8823,1319.7183
1279.4116,1300.1693
1267.647,1286.1836
1308.8235,1289.31
1273.5293,1351.4299
1370.5881,1370.8492
1426.4706,1423.3761
1438.2352,1445.5205
1450.0,1437.6248
1379.4117,1421.5789
1355.8823,1353.4315
1294.1177,1311.7987
1255.8823,1241.4636
1250.0,1220.8298
1276.4706,1218.076
1258.8235,1245.5784
1232.3529,1260.0574
1261.7646,1255.1206
1282.3529,1292.8577
1350.0,1326.2146
1411.7646,1396.242
1432.3529,1425.0985
1405.8823,1433.6982
1470.5881,1391.4353
1320.5881,1420.6605
1294.1177,1337.03
1320.5881,1316.0632
1308.8235,1324.3022
1317.647,1341.8726
1417.647,1381.4473
1451.4706,1456.1355
1485.2941,1491.331
1441.1764,1489.1365
1473.5294,1442.2568
1373.5294,1442.2297
1308.8235,1344.6189
1379.4117,1295.4705
1323.5293,1339.4629
1264.7058,1323.1252
1282.3529,1293.6304
1314.7058,1296.3186
1320.5881,1343.2695
1282.3529,1363.9779
1414.7058,1363.4233
1514.7058,1465.6691
1494.1176,1525.5559
1473.5294,1501.5533
1408.8235,1455.3352
1314.7058,1391.8564
1294.1177,1336.677
1255.8823,1325.2014
1294.1177,1301.9844
1282.3529,1342.964
1435.2941,1382.5298
1497.0588,1485.8256
1517.647,1530.9731
1567.647,1529.5791
1529.4117,1521.4229
1470.5881,1485.7537
1376.4706,1446.054
1355.8823,1375.4012
1388.2352,1359.8943
1376.4706,1382.2815
1291.1765,1396.8619
1258.8235,1351.3318
1279.4116,1335.9541
1408.8235,1352.1626
1488.2352,1467.6276
1467.647,1542.4457
1485.2941,1510.5077
1458.8235,1494.7288
1379.4117,1451.9604
1308.8235,1370.3767
1267.647,1330.676
1273.5293,1309.3271
1282.3529,1323.5527
1279.4116,1358.3032
1397.0588,1398.8313
1508.8235,1474.6776
1567.647,1548.0815
1567.647,1599.3694
1632.3529,1570.5435
1591.1765,1579.9769
1529.4117,1545.1221
1502.9412,1510.8419
1426.4706,1492.9631
1435.2941,1450.7664
1400.0,1456.2166
1438.2352,1433.8507
1405.8823,1494.6455
1588.2352,1494.6133
1597.0588,1637.6101
1608.8235,1660.1387
1597.0588,1652.4363
1594.1177,1616.2634
1535.2941,1575.4779
1450.0,1523.9142
1379.4117,1489.0314
1367.647,1437.9287
1361.7646,1424.858
1329.4117,1443.0415
1547.0588,1468.1133
1605.8823,1623.6841
1652.9412,1671.4896
1714.7058,1698.263
1667.647,1710.1731
1676.4706,1650.6105
1717.647,1618.6008
1688.2352,1641.9393
1652.9412,1649.1108
1635.2941,1640.3451
1597.0588,1615.1033
1626.4706,1612.8674
1632.3529,1645.5846
1611.7646,1677.3271
1726.4706,1676.1997
1717.647,1737.7297
1755.8823,1724.6542
1726.4706,1730.7523
1708.8235,1689.5103
1552.9412,1646.5579
1558.8235,1556.0183
1529.4117,1545.5868
1502.9412,1547.8545
1535.2941,1552.7722
1752.9412,1623.4207
1832.3529,1794.2183
1885.2941,1854.8175
1885.2941,1869.3822
1838.2352,1832.9526
1794.1177,1791.2991
1750.0,1730.596
1729.4117,1675.1753
1667.647,1650.9801
1664.7058,1614.1117
1594.1177,1605.7518
1547.0588,1570.3115
1591.1765,1551.213
1588.2352,1595.0305
1611.7646,1615.1598
1632.3529,1619.8674
1664.7058,1632.3346
1641.1764,1632.846
1523.5294,1593.9546
1488.2352,1481.8857
1444.1177,1468.5723
1473.5294,1447.1765
1423.5293,1491.804
1455.8823,1501.1328
1558.8235,1580.3835
1647.0588,1636.0798
1729.4117,1665.2247
1738.2352,1695.8473
1652.9412,1672.6438
1685.2941,1605.2051
1629.4117,1597.1428
1547.0588,1564.792
1541.1765,1498.3539
1505.8823,1469.6539
1529.4117,1433.8915
1455.8823,1470.2966
1461.7646,1452.5309
1467.647,1462.0671
1544.1177,1491.8942
1455.8823,1523.4333
1500.0,1448.0376
1491.1765,1434.0917
1488.2352,1400.3289
1361.7646,1393.5552
1370.5881,1336.4099
1394.1177,1351.7888
1388.2352,1381.951
1414.7058,1431.9828
1502.9412,1499.0873
1561.7646,1568.0114
1620.5881,1580.9607
1595.5881,1594.0499
1570.5883,1557.3512
1511.7646,1510.2075
1544.1177,1444.375
1467.647,1432.6361
1417.647,1390.319
1400.0,1343.1714
1329.4117,1331.8927
1391.1764,1278.9746
1385.2941,1353.0494
1426.4706,1362.234
1485.2941,1422.9655
1485.2941,1434.4553
1538.2352,1455.7212
1494.1176,1467.3999
1576.4706,1421.6449
1470.5881,1461.7048
1432.3529,1429.2485
1385.2941,1415.2954
1379.4117,1385.2603
1414.7058,1405.4376
1517.647,1463.3364
1661.7646,1540.4233
1691.1765,1632.9504
1747.0588,1638.4845
1691.1765,1651.5017
1582.3529,1603.278
1547.0588,1521.8059
1420.5883,1459.239
1270.5881,1371.7754
1229.4117,1258.759
1229.4117,1200.4695
1229.4117,1210.41
1285.2941,1228.606
1305.8823,1280.5491
1358.8235,1336.8354
1382.3529,1369.8628
1447.0588,1392.1538
1464.7058,1418.1488
1373.5294,1424.975
1335.2941,1347.6729
1432.3529,1340.1963
1370.5881,1408.2552
1326.4705,1394.5583
1288.2352,1391.6487
1452.9412,1397.8683
1520.5881,1508.2175
1548.5294,1533.5588
1576.4706,1520.3544
1570.5883,1487.0328
1505.8823,1472.7646
1423.5293,1417.8569
1338.2352,1336.9639
1270.5881,1283.3376
1264.7058,1242.8427
1300.0,1248.8337
1305.8823,1295.7554
1347.0588,1327.9944
1344.1177,1368.0815
1505.8823,1390.7076
1479.4117,1492.567
1482.3529,1497.9358
1532.3529,1467.9523
1520.5881,1478.0934
1438.2352,1459.7146
1408.8235,1436.25
1388.2352,1406.218
1344.1177,1408.3989
1394.1177,1411.7201
1452.9412,1491.2456
1644.1177,1519.9407
1632.3529,1636.7567
1629.4117,1623.0492
1591.1765,1583.6781
1526.4706,1528.3882
1464.7058,1455.3232
1402.9412,1392.5626
1379.4117,1350.0868
1355.8823,1347.6677
1241.1765,1342.387
1264.7058,1278.3013
1347.0588,1294.0702
1402.9412,1365.1467
1511.7646,1431.1472
1473.5294,1501.8043
1502.9412,1500.7019
1467.647,1497.919
1464.7058,1432.925
1414.7058,1416.6898
1385.2941,1398.1698
1352.9412,1390.1982
1320.5881,1371.6306
1379.4117,1384.7778
1476.4706,1462.1782
1673.5294,1542.5782
1658.8235,1651.0321
1652.9412,1652.5441
1679.4117,1610.7175
1567.647,1598.626
1617.647,1510.7395
1538.2352,1508.508
1402.9412,1474.4321
1405.8823,1392.5593
1361.7646,1382.059
1385.2941,1367.8805
1355.8823,1403.5867
1411.7646,1376.0155
1473.5294,1437.1451
1505.8823,1477.7853
1547.0588,1512.3081
1505.8823,1506.1912
1455.8823,1478.5541
1402.9412,1421.9509
1438.2352,1378.6036
1441.1764,1407.4133
1488.2352,1425.7467
1429.4117,1511.6962
1532.3529,1538.5714
1623.5294,1627.2488
1631.3726,1664.6102
1639.2157,1636.1964
1647.0588,1606.4194
1594.1177,1582.3892
1558.8235,1538.45
1561.7646,1481.0873
1411.7646,1482.774
1391.1764,1401.033
1297.0588,1384.0331
1323.5293,1321.3357
1350.0,1353.8748
1350.0,1390.2324
1447.0588,1414.1699
1461.7646,1468.8748
1514.7058,1490.7686
1452.9412,1491.824
1408.8235,1442.5051
1373.5294,1395.3282
1376.4706,1379.245
1423.5293,1384.4789
1455.8823,1426.7045
1435.2941,1496.5724
1505.8823,1548.9939
1608.8235,1595.01
1591.1765,1623.7893
1573.5294,1610.56
1555.8823,1558.9546
1502.9412,1515.8179
1526.4706,1477.1172
1502.9412,1475.0295
1500.0,1455.3422
1352.9412,1456.2522
1344.1177,1377.5266
1358.8235,1378.8734
1402.9412,1398.1638
1488.2352,1450.2964
1544.1177,1516.6985
1564.7058,1554.2737
1567.647,1584.4353
1588.2352,1558.5248
1526.4706,1562.1244
1426.4706,1511.6312
1411.7646,1442.5398
1435.2941,1422.665
1432.3529,1443.6659
1423.5293,1474.2565
1552.9412,1514.4241
1638.2352,1619.3054
1629.4117,1651.0884
1623.5294,1639.1805
1547.0588,1618.5195
1435.2941,1547.5449
1408.8235,1468.5767
1352.9412,1391.3644
1341.1765,1341.5092
1382.3529,1328.8489
1341.1765,1369.6887
1329.4117,1386.4763
1335.2941,1412.497
1397.0588,1435.5548
1467.647,1478.6388
1500.0,1510.0381
1511.7646,1531.2959
1538.2352,1531.5288
1423.5293,1529.872
1420.5883,1463.4088
1391.1764,1446.5471
1376.4706,1420.8799
1358.8235,1420.7158
1382.3529,1434.7703
1541.1765,1492.5076
1644.1177,1609.3228
1620.5881,1661.1804
1567.647,1644.6659
1514.7058,1588.056
1461.7646,1511.2937
1500.0,1468.2603
1452.9412,1472.5166
1414.7058,1453.0892
1423.5293,1438.2025
1423.5293,1450.065
1500.0,1476.3336
1497.0588,1546.9161
1461.7646,1565.221
1488.2352,1569.1777
1479.4117,1565.6223
1523.5294,1552.721
1579.4117,1558.368
1535.2941,1554.0251
1382.3529,1554.9451
1408.8235,1463.7156
1352.9412,1468.431
1423.5293,1438.338
1335.2941,1511.3851
1450.0,1496.0774
1567.647,1565.3977
1635.2941,1604.2039
1682.3529,1628.1224
1608.8235,1645.2778
1576.4706,1583.0244
1538.2352,1559.3689
1491.1765,1504.8707
1505.8823,1477.1091
1523.5294,1485.1239
1479.4117,1501.519
1464.7058,1510.7498
1491.1765,1511.8698
1535.2941,1533.0713
1602.9412,1588.863
1588.2352,1618.2258
1594.1177,1623.2703
1676.4706,1602.3881
1623.5294,1629.6462
1497.0588,1594.6405
1444.1177,1523.8813
1461.7646,1471.3728
1435.2941,1494.0973
1438.2352,1498.6171
1514.7058,1542.5587
1641.1764,1595.9058
1723.5294,1644.623
1755.8823,1683.1842
1729.4117,1678.5475
1644.1177,1659.522
1638.2352,1596.032
1611.7646,1564.9808
1617.647,1548.4912
1523.5294,1561.3705
1547.0588,1503.1323
1523.5294,1531.9807
1552.9412,1542.7817
1561.7646,1568.7294
1594.1177,1590.3452
1611.7646,1593.7196
1673.5294,1615.3248
1617.647,1627.1866
1485.2941,1557.2699
1467.647,1462.6306
1400.0,1457.1432
1379.4117,1421.1558
1352.9412,1403.0818
1417.647,1399.2434
1520.5881,1499.3855
1597.0588,1586.6387
1676.4706,1616.5386
1767.6471,1654.6016
1776.4706,1690.2609
1611.7646,1673.6962
1582.3529,1574.3218
1564.7058,1523.3623
1491.1765,1503.8684
1550.0,1451.9795
1505.8823,1481.9834
1547.0588,1492.5586
1564.7058,1542.7192
1594.1177,1567.4169
1650.0,1604.9209
1682.3529,1619.3419
1697.0588,1634.2551
1702.9412,1623.9126
1635.2941,1606.5249
1579.4117,1560.4497
1538.2352,1546.0176
1517.647,1521.7881
1485.2941,1516.1486
1438.2352,1524.479
1614.7058,1533.3333
1758.8235,1656.7388
1800.0,1750.7528
1767.6471,1764.6567
1735.2941,1702.3774
1600.0,1655.5114
1570.5883,1556.8937
1708.8235,1509.3484
1614.7058,1597.5361
1508.8235,1561.842
1526.4706,1491.2827
1529.4117,1497.5332
1517.647,1514.0046
1514.7058,1517.4569
1594.1177,1533.0264
1585.2941,1597.9375
1614.7058,1596.978
1573.5294,1583.1844
1473.5294,1519.8759
1438.2352,1451.0452
1373.5294,1421.3533
1467.647,1384.4508
1479.4117,1460.5125
1455.8823,1512.2367
1567.647,1569.5879
1679.4117,1639.756
1741.1765,1693.3865
1722.0588,1711.2446
1702.9412,1647.1702
1623.5294,1609.8389
1597.0588,1582.8319
1579.4117,1554.2976
1582.3529,1525.8672
1641.1764,1519.5808
1552.9412,1561.4398
1561.7646,1521.3761
1582.3529,1544.1957
1617.647,1593.228
1700.0,1641.4854
1729.4117,1683.9792
1708.8235,1701.9578
1641.1764,1676.8717
1752.9412,1614.4631
1685.2941,1678.4674
1670.5883,1640.0411
1694.1177,1636.7574
1705.8823,1668.5562
1711.7646,1723.6613
1864.7058,1791.9736
1929.4117,1892.6395
2008.8235,1924.596
2047.0588,1946.5121
1994.1177,1938.9264
1864.7058,1881.7018
1838.2352,1797.713
1776.4706,1754.6632
1847.0588,1704.1841
1850.0,1747.612
1902.9412,1757.5419
1902.9412,1829.0748
1882.3529,1861.1876
1950.0,1871.9718
1897.0588,1923.7997
1908.8235,1866.9653
1902.9412,1870.5295
1926.4706,1843.9296
1926.4706,1864.9539
1838.2352,1854.9493
1758.8235,1800.8658
1794.1177,1756.3646
1797.0588,1786.7329
1926.4706,1810.671
1988.2352,1969.7749
2155.8823,2038.0975
2119.608,2139.6528
2083.3333,2073.446
2047.0588,1988.0691
1997.0588,1921.7123
1967.6471,1889.9445
1897.0588,1874.0945
1814.7058,1838.6589
1817.6471,1792.8693
1794.1177,1762.3075
1726.4706,1747.6852
1788.2352,1726.3466
1832.3529,1769.3228
1879.4117,1815.9209
1900.0,1851.7234
1911.7646,1863.9346
1926.4706,1860.1702
1850.0,1840.3939
1829.4117,1786.195
1814.7058,1785.934
1802.9412,1806.5063
1776.4706,1813.5599
1832.3529,1839.3833
1994.1177,1931.0464
2114.7058,2058.3872
2164.7058,2104.4485
2185.2942,2101.1987
2064.7058,2070.1802
1991.1765,1958.0583
1938.2352,1905.4828
1958.8235,1840.3037
1805.8823,1856.3372
1820.5883,1761.9331
1794.1177,1756.8014
1923.5294,1755.5848
2088.2354,1868.3292
2070.5881,2015.1329
2150.0,2036.4905
2202.9412,2091.1492
2185.2942,2122.0269
2164.7058,2104.1638
2097.0588,2058.3235
2014.7058,2013.7852
1979.4117,1974.3451
1970.5883,1956.6418
1947.0588,1983.2524
2000.0,2029.1465
2091.1765,2107.6133
2282.353,2167.9814
2335.2942,2272.1458
2379.4119,2280.8584
2297.0588,2256.546
2211.7646,2196.4856
2058.8235,2136.6343
1908.8235,2011.36
1794.1177,1885.0319
1767.6471,1797.3434
1717.647,1771.3055
1729.4117,1751.2864
1805.8823,1777.4012
1755.8823,1843.0278
1841.1765,1834.4211
1832.3529,1871.1086
1932.3529,1845.3663
1873.5294,1899.594
1850.0,1836.2072
1914.7058,1819.1301
1923.5294,1868.4869
1979.4117,1908.1298
1950.0,1967.7058
1994.1177,2017.0522
2011.7646,2125.179
2194.1177,2147.4277
2194.1177,2221.05
2194.1177,2186.052
2188.2354,2121.168
2102.9412,2082.0913
2000.0,2003.78
1879.4117,1912.9702
1802.9412,1809.0317
1752.9412,1761.1249
1708.8235,1739.9766
1658.8235,1727.306
1726.4706,1706.1599
1717.647,1746.4207
1717.647,1782.0217
1791.1765,1778.5402
1808.8235,1824.3947
1823.5294,1828.2882
1755.8823,1824.3912
1685.2941,1778.378
1667.647,1721.8348
1623.5294,1720.1338
1650.0,1678.6943
1714.7058,1734.0565
1808.8235,1820.8236
2044.1177,1922.6908
2194.1177,2046.1354
2116.9119,2124.911
2039.7058,2048.1187
1962.5,1947.855
1885.2941,1859.8083
1782.3529,1785.2633
1723.5294,1716.1349
1702.9412,1678.6049
1661.7646,1666.1853
1697.0588,1646.4945
1655.8823,1683.6846
1667.647,1666.0166
1747.0588,1708.5394
1776.4706,1758.6465
1735.2941,1793.7152
1735.2941,1744.3251
1694.1177,1717.1948
1635.2941,1692.3944
1655.8823,1654.7451
1617.647,1679.0675
1711.7646,1679.441
1635.2941,1787.4418
1817.6471,1794.1058
2032.3529,1937.6334
1994.1177,2050.682
1955.8823,1989.1862
1917.6471,1902.4478
1879.4117,1835.1996
1808.8235,1789.8225
1652.9412,1732.51
1685.2941,1621.2073
1723.5294,1648.8401
1650.0,1666.5299
1658.8235,1635.0701
1647.0588,1658.9628
1647.0588,1687.1207
1691.1765,1692.5763
1702.9412,1703.2397
1717.647,1706.081
1652.9412,1703.1523
1694.1177,1634.7162
1661.7646,1653.8765
1600.0,1656.1693
1664.7058,1616.0057
1644.1177,1678.4711
1667.647,1710.2524
1755.8823,1786.2291
1952.9412,1865.4602
1922.7941,1970.1376
1892.6471,1925.9026
1862.5,1866.9758
1832.3529,1801.1006
1638.2352,1754.2797
1708.8235,1603.6882
1676.4706,1651.1141
1602.9412,1644.8667
1602.9412,1601.6875
1550.0,1604.1108
1620.5881,1593.7446
1608.8235,1659.2871
1620.5881,1669.2643
1650.0,1678.3175
1629.4117,1688.3458
1679.4117,1647.1433
1597.0588,1652.7983
1573.5294,1600.7206
1523.5294,1583.7733
1500.0,1568.8641
1558.8235,1569.4927
1664.7058,1647.567
1717.647,1770.4681
1800.0,1852.3162
1855.8823,1854.0596
1964.7058,1861.5038
1925.4902,1902.4374
1886.2745,1860.5232
1847.0588,1805.5701
1685.2941,1789.3561
1588.2352,1690.1044
1514.7058,1617.5344
1544.1177,1553.211
1488.2352,1582.8174
1505.8823,1551.7839
1508.8235,1559.5332
1594.1177,1584.9727
1597.0588,1632.1156
1676.4706,1615.0494
1644.1177,1662.7546
1685.2941,1629.7228
1526.4706,1669.5574
1517.647,1581.0261
1470.5881,1582.1831
1523.5294,1566.4331
1541.1765,1622.7859
1635.2941,1693.7225
1758.8235,1786.9761
1923.5294,1849.7633
1888.2352,1926.288
1832.3529,1869.216
1776.4706,1785.6931
1720.5883,1708.951
1614.7058,1648.9049
1479.4117,1593.4476
1532.3529,1510.9119
1502.9412,1565.7251
1511.7646,1552.9373
1547.0588,1583.5646
1488.2352,1600.9447
1641.1764,1607.0638
1717.647,1685.8005
1638.2352,1743.1047
1714.7058,1680.2823
1700.0,1684.9355
1558.8235,1674.1014
1544.1177,1597.4832
1529.4117,1580.8832
1520.5881,1605.4392
1541.1765,1652.7325
1641.1764,1687.4718
1729.4117,1781.8289
1888.2352,1822.6405
1862.3529,1882.4945
1836.4706,1831.8163
1810.5883,1778.7487
1784.7058,1731.3234
1758.8235,1698.936
1755.8823,1699.6384
1682.3529,1718.1926
1720.5883,1695.5863
1697.0588,1719.665
1711.7646,1716.023
1755.8823,1735.8334
1723.5294,1808.8776
1791.1765,1784.3264
1785.2941,1816.5387
1820.5883,1792.7731
1791.1765,1777.2119
1705.8823,1747.7236
1673.5294,1706.9854
1629.4117,1703.192
1785.2941,1696.4822
1958.8235,1807.6093
2100.0,1988.1296
