test_y,predicted_values
1455.8823,1428.8257
1435.2941,1471.5593
1438.2352,1506.6464
1564.7058,1547.003
1723.5294,1644.6719
1785.2941,1750.911
1758.8235,1780.2069
1744.1177,1738.2343
1755.8823,1694.8622
1652.9412,1679.9741
1594.1177,1589.7437
1614.7058,1573.1255
1523.5294,1573.4365
1508.8235,1507.4954
1488.2352,1493.398
1532.3529,1494.9915
1497.0588,1533.2437
1573.5294,1525.6956
1579.4117,1596.8302
1602.9412,1603.0164
1608.8235,1606.1196
1600.0,1560.5858
1517.647,1540.4216
1450.0,1479.7881
1482.3529,1450.7412
1464.7058,1482.9175
1514.7058,1511.6665
1626.4706,1599.089
1655.8823,1701.4623
1673.5294,1683.3372
1691.1765,1675.2219
1717.647,1657.12
1711.7646,1651.4714
1623.5294,1624.8965
1605.8823,1561.3896
1485.2941,1561.2896
1420.5883,1459.0475
1441.1764,1410.2416
1400.0,1402.2861
1435.2941,1389.4852
1470.5881,1416.4637
1617.647,1471.8552
1694.1177,1611.5256
1570.5883,1682.9092
1620.5881,1579.2605
1561.7646,1566.4869
1488.2352,1512.0696
1447.0588,1459.9127
1497.0588,1433.0458
1376.4706,1488.9186
1420.5883,1432.5452
1582.3529,1502.3916
1650.0,1627.6909
1670.5883,1674.4702
1700.0,1667.7471
1667.647,1663.6368
1688.2352,1633.4795
1541.1765,1622.0049
1505.8823,1485.2253
1379.4117,1459.447
1358.8235,1361.2192
1329.4117,1352.4263
1341.1765,1323.6084
1355.8823,1348.4655
1338.2352,1371.7402
1394.1177,1380.6327
1550.0,1432.6636
1523.5294,1529.159
1520.5881,1505.5417
1467.647,1454.4026
1388.2352,1415.5787
1388.2352,1358.0255
1317.647,1368.3569
1338.2352,1317.9045
1297.0588,1372.0043
1385.2941,1385.9509
1505.8823,1459.5057
1491.1765,1542.487
1505.8823,1531.141
1485.2941,1511.3422
1426.4706,1459.8917
1370.5881,1380.2985
1258.8235,1339.8281
1241.1765,1250.04
1252.9412,1238.2327
1214.7058,1245.991
1247.0588,1224.521
1270.5881,1265.4042
1282.3529,1296.6406
1279.4116,1329.2505
1338.2352,1338.0525
1373.5294,1361.4419
1408.8235,1356.7036
1361.7646,1361.0618
1305.8823,1314.6016
1279.4116,1279.9666
1267.647,1268.3711
1308.8235,1268.27
1273.5293,1321.1758
1370.5881,1329.5221
1426.4706,1418.3538
1438.2352,1436.2493
1450.0,1439.6177
1379.4117,1433.2532
1355.8823,1349.1079
1294.1177,1310.6895
1255.8823,1237.9312
1250.0,1225.9187
1276.4706,1223.7759
1258.8235,1258.0731
1232.3529,1255.508
1261.7646,1241.804
1282.3529,1274.9287
1350.0,1302.6102
1411.7646,1368.3633
1432.3529,1407.9982
1405.8823,1427.8728
1470.5881,1393.6658
1320.5881,1426.8921
1294.1177,1316.1458
1320.5881,1288.1487
1308.8235,1316.3313
1317.647,1331.0774
1417.647,1381.0085
1451.4706,1470.3522
1485.2941,1486.5015
1441.1764,1489.2339
1473.5294,1449.6534
1373.5294,1453.6243
1308.8235,1337.4946
1379.4117,1281.9863
1323.5293,1339.071
1264.7058,1317.7312
1282.3529,1282.3519
1314.7058,1284.2042
1320.5881,1331.283
1282.3529,1354.4371
1414.7058,1342.7361
1514.7058,1442.8438
1494.1176,1502.006
1473.5294,1486.8784
1408.8235,1448.6741
1314.7058,1388.4575
1294.1177,1312.814
1255.8823,1303.5513
1294.1177,1287.8787
1282.3529,1345.2288
1435.2941,1378.1636
1497.0588,1495.2993
1517.647,1536.9468
1567.647,1538.5712
1529.4117,1546.456
1470.5881,1494.8496
1376.4706,1435.9849
1355.8823,1358.491
1388.2352,1342.7025
1376.4706,1375.126
1291.1765,1386.4753
1258.8235,1337.9453
1279.4116,1312.6094
1408.8235,1326.1348
1488.2352,1438.4321
1467.647,1519.9897
1485.2941,1488.93
1458.8235,1472.056
1379.4117,1437.5686
1308.8235,1371.2256
1267.647,1311.3301
1273.5293,1286.085
1282.3529,1302.6794
1279.4116,1343.3909
